Sale_ID,Sale_Date,Product_ID,Quantity,Unit_Selling_Price,Revenue,Unit_Cost,Margin
500440,2025-01-22,109,1,246.09,246.09,164.16,81.93
500441,2025-01-22,110,2,292.13,584.26,215.55,153.16
500442,2025-01-22,112,3,175.04,525.12,132.75,126.87
500443,2025-01-22,114,1,266.44,266.44,183.47,82.97
500444,2025-01-22,118,4,256.08,1024.32,198.94,228.56
500445,2025-01-22,119,3,198.83,596.49,137.36,184.41
500446,2025-01-22,127,2,99.85,199.7,61.95,75.8
500447,2025-01-22,131,2,333.06,666.12,218.92,228.28
500448,2025-01-22,134,1,37.23,37.23,28.02,9.21
500449,2025-01-22,135,5,272.98,1364.9,215.02,289.8
500450,2025-01-22,139,1,143.43,143.43,101.37,42.06
500451,2025-01-22,142,1,58.26,58.26,34.86,23.4
500452,2025-01-22,149,1,288.99,288.99,208.97,80.02
500453,2025-01-22,151,3,59.95,179.85,36.25,71.1
500454,2025-01-22,155,1,123.41,123.41,78.63,44.78
500455,2025-01-22,156,2,71.91,143.82,55.69,32.44
500456,2025-01-22,158,3,192.52,577.56,134.46,174.18
500457,2025-01-22,159,2,243.51,487.02,158.58,169.86
500458,2025-01-22,160,2,170.86,341.72,126.42,88.88
500459,2025-01-22,168,1,289.8,289.8,228.17,61.63
500460,2025-01-22,170,1,154.1,154.1,94.54,59.56
505984,2025-01-22,124,2,59.0,118.0,37.2,43.6
506018,2025-01-22,132,1,99.35,99.35,73.24,26.11
500461,2025-01-23,101,1,193.32,193.32,118.14,75.18
500462,2025-01-23,104,4,401.59,1606.36,243.11,633.92
500463,2025-01-23,112,1,175.04,175.04,132.75,42.29
500464,2025-01-23,118,1,256.08,256.08,198.94,57.14
500465,2025-01-23,119,4,198.83,795.32,137.36,245.88
500466,2025-01-23,123,2,315.18,630.36,190.92,248.52
500467,2025-01-23,131,1,333.06,333.06,218.92,114.14
500468,2025-01-23,142,1,58.26,58.26,34.86,23.4
500469,2025-01-23,143,3,323.71,971.13,237.32,259.17
500470,2025-01-23,151,1,59.95,59.95,36.25,23.7
500471,2025-01-23,156,1,71.91,71.91,55.69,16.22
500472,2025-01-23,158,1,192.52,192.52,134.46,58.06
500473,2025-01-23,159,1,243.51,243.51,158.58,84.93
500474,2025-01-23,160,1,170.86,170.86,126.42,44.44
500475,2025-01-23,167,2,70.09,140.18,48.28,43.62
500476,2025-01-23,168,2,289.8,579.6,228.17,123.26
500477,2025-01-23,170,3,154.1,462.3,94.54,178.68
505825,2025-01-23,102,1,65.53,65.53,45.11,20.42
505908,2025-01-23,115,1,92.47,92.47,56.54,35.93
506136,2025-01-23,144,2,219.65,439.3,137.82,163.66
506192,2025-01-23,154,1,65.52,65.52,44.36,21.16
500478,2025-01-24,101,1,193.32,193.32,118.14,75.18
500479,2025-01-24,104,2,401.59,803.18,243.11,316.96
500480,2025-01-24,105,3,338.49,1015.47,242.36,288.39
500481,2025-01-24,109,1,246.09,246.09,164.16,81.93
500482,2025-01-24,112,1,175.04,175.04,132.75,42.29
500483,2025-01-24,118,2,256.08,512.16,198.94,114.28
500484,2025-01-24,122,1,185.72,185.72,136.04,49.68
500485,2025-01-24,130,1,250.88,250.88,199.42,51.46
500486,2025-01-24,131,3,333.06,999.18,218.92,342.42
500487,2025-01-24,134,1,37.23,37.23,28.02,9.21
500488,2025-01-24,135,1,272.98,272.98,215.02,57.96
500489,2025-01-24,142,2,58.26,116.52,34.86,46.8
500490,2025-01-24,143,1,323.71,323.71,237.32,86.39
500491,2025-01-24,149,2,288.99,577.98,208.97,160.04
500492,2025-01-24,156,3,71.91,215.73,55.69,48.66
500493,2025-01-24,157,1,82.29,82.29,49.11,33.18
500494,2025-01-24,158,2,192.52,385.04,134.46,116.12
500495,2025-01-24,159,1,243.51,243.51,158.58,84.93
500496,2025-01-24,161,1,299.5,299.5,200.05,99.45
500497,2025-01-24,164,1,342.45,342.45,209.39,133.06
500498,2025-01-24,165,1,273.04,273.04,196.44,76.6
500499,2025-01-24,166,1,183.2,183.2,138.4,44.8
500500,2025-01-24,167,1,70.09,70.09,48.28,21.81
500501,2025-01-24,170,2,154.1,308.2,94.54,119.12
505956,2025-01-24,121,1,35.68,35.68,23.79,11.89
500502,2025-01-25,112,1,175.04,175.04,132.75,42.29
500503,2025-01-25,116,2,50.07,100.14,34.84,30.46
500504,2025-01-25,117,1,91.8,91.8,55.09,36.71
500505,2025-01-25,118,2,256.08,512.16,198.94,114.28
500506,2025-01-25,119,2,198.83,397.66,137.36,122.94
500507,2025-01-25,130,1,250.88,250.88,199.42,51.46
500508,2025-01-25,131,1,333.06,333.06,218.92,114.14
500509,2025-01-25,141,1,251.72,251.72,187.7,64.02
500510,2025-01-25,143,2,323.71,647.42,237.32,172.78
500511,2025-01-25,157,1,82.29,82.29,49.11,33.18
500512,2025-01-25,158,3,192.52,577.56,134.46,174.18
500513,2025-01-25,159,2,243.51,487.02,158.58,169.86
500514,2025-01-25,161,1,299.5,299.5,200.05,99.45
500515,2025-01-25,170,1,154.1,154.1,94.54,59.56
506193,2025-01-25,154,2,65.52,131.04,44.36,42.32
500516,2025-01-26,106,4,249.43,997.72,172.41,308.08
500517,2025-01-26,110,1,292.13,292.13,215.55,76.58
500518,2025-01-26,112,1,175.04,175.04,132.75,42.29
500519,2025-01-26,119,1,198.83,198.83,137.36,61.47
500520,2025-01-26,127,3,99.85,299.55,61.95,113.7
500521,2025-01-26,131,2,333.06,666.12,218.92,228.28
500522,2025-01-26,143,1,323.71,323.71,237.32,86.39
500523,2025-01-26,145,1,55.05,55.05,35.61,19.44
500524,2025-01-26,150,1,410.26,410.26,249.3,160.96
500525,2025-01-26,151,1,59.95,59.95,36.25,23.7
500526,2025-01-26,155,1,123.41,123.41,78.63,44.78
500527,2025-01-26,156,1,71.91,71.91,55.69,16.22
500528,2025-01-26,158,2,192.52,385.04,134.46,116.12
500529,2025-01-26,159,1,243.51,243.51,158.58,84.93
500530,2025-01-26,161,1,299.5,299.5,200.05,99.45
500531,2025-01-26,167,2,70.09,140.18,48.28,43.62
500532,2025-01-26,170,1,154.1,154.1,94.54,59.56
505826,2025-01-26,102,1,65.53,65.53,45.11,20.42
506019,2025-01-26,132,2,99.35,198.7,73.24,52.22
506137,2025-01-26,144,1,219.65,219.65,137.82,81.83
500533,2025-01-27,101,2,193.32,386.64,118.14,150.36
500534,2025-01-27,104,2,401.59,803.18,243.11,316.96
500535,2025-01-27,106,2,249.43,498.86,172.41,154.04
500536,2025-01-27,112,3,175.04,525.12,132.75,126.87
500537,2025-01-27,118,2,256.08,512.16,198.94,114.28
500538,2025-01-27,142,2,58.26,116.52,34.86,46.8
500539,2025-01-27,143,3,323.71,971.13,237.32,259.17
500540,2025-01-27,145,1,55.05,55.05,35.61,19.44
500541,2025-01-27,151,3,59.95,179.85,36.25,71.1
500542,2025-01-27,158,2,192.52,385.04,134.46,116.12
500543,2025-01-27,159,1,243.51,243.51,158.58,84.93
500544,2025-01-27,161,1,299.5,299.5,200.05,99.45
500545,2025-01-27,166,2,183.2,366.4,138.4,89.6
505852,2025-01-27,103,1,102.57,102.57,68.4,34.17
500546,2025-01-28,101,1,193.32,193.32,118.14,75.18
500547,2025-01-28,104,2,401.59,803.18,243.11,316.96
500548,2025-01-28,105,1,338.49,338.49,242.36,96.13
500549,2025-01-28,110,2,292.13,584.26,215.55,153.16
500550,2025-01-28,112,2,175.04,350.08,132.75,84.58
500551,2025-01-28,114,1,266.44,266.44,183.47,82.97
500552,2025-01-28,116,1,50.07,50.07,34.84,15.23
500553,2025-01-28,117,2,91.8,183.6,55.09,73.42
500554,2025-01-28,118,3,256.08,768.24,198.94,171.42
500555,2025-01-28,119,2,198.83,397.66,137.36,122.94
500556,2025-01-28,123,1,315.18,315.18,190.92,124.26
500557,2025-01-28,127,1,99.85,99.85,61.95,37.9
500558,2025-01-28,131,1,333.06,333.06,218.92,114.14
500559,2025-01-28,134,1,37.23,37.23,28.02,9.21
500560,2025-01-28,135,1,272.98,272.98,215.02,57.96
500561,2025-01-28,141,1,251.72,251.72,187.7,64.02
500562,2025-01-28,145,3,55.05,165.15,35.61,58.32
500563,2025-01-28,151,1,59.95,59.95,36.25,23.7
500564,2025-01-28,159,1,243.51,243.51,158.58,84.93
500565,2025-01-28,160,3,170.86,512.58,126.42,133.32
500566,2025-01-28,164,3,342.45,1027.35,209.39,399.18
500567,2025-01-28,166,3,183.2,549.6,138.4,134.4
500568,2025-01-28,167,2,70.09,140.18,48.28,43.62
500569,2025-01-28,170,1,154.1,154.1,94.54,59.56
506020,2025-01-28,132,2,99.35,198.7,73.24,52.22
506051,2025-01-28,133,1,115.61,115.61,87.93,27.68
506101,2025-01-28,137,1,395.0,395.0,245.2,149.8
500570,2025-01-29,106,3,249.43,748.29,172.41,231.06
500571,2025-01-29,110,2,292.13,584.26,215.55,153.16
500572,2025-01-29,116,2,50.07,100.14,34.84,30.46
500573,2025-01-29,118,3,256.08,768.24,198.94,171.42
500574,2025-01-29,123,1,315.18,315.18,190.92,124.26
500575,2025-01-29,127,1,99.85,99.85,61.95,37.9
500576,2025-01-29,134,2,37.23,74.46,28.02,18.42
500577,2025-01-29,142,1,58.26,58.26,34.86,23.4
500578,2025-01-29,143,1,323.71,323.71,237.32,86.39
500579,2025-01-29,146,1,111.1,111.1,78.58,32.52
500580,2025-01-29,151,1,59.95,59.95,36.25,23.7
500581,2025-01-29,152,1,214.28,214.28,169.22,45.06
500582,2025-01-29,156,1,71.91,71.91,55.69,16.22
500583,2025-01-29,159,2,243.51,487.02,158.58,169.86
500584,2025-01-29,160,1,170.86,170.86,126.42,44.44
500585,2025-01-29,167,1,70.09,70.09,48.28,21.81
500586,2025-01-29,168,2,289.8,579.6,228.17,123.26
506162,2025-01-29,147,2,242.25,484.5,144.95,194.6
500587,2025-01-30,104,1,401.59,401.59,243.11,158.48
500588,2025-01-30,106,1,249.43,249.43,172.41,77.02
500589,2025-01-30,110,3,292.13,876.39,215.55,229.74
500590,2025-01-30,116,1,50.07,50.07,34.84,15.23
500591,2025-01-30,118,1,256.08,256.08,198.94,57.14
500592,2025-01-30,119,2,198.83,397.66,137.36,122.94
500593,2025-01-30,123,1,315.18,315.18,190.92,124.26
500594,2025-01-30,129,1,52.38,52.38,39.89,12.49
500595,2025-01-30,131,2,333.06,666.12,218.92,228.28
500596,2025-01-30,135,1,272.98,272.98,215.02,57.96
500597,2025-01-30,138,1,315.76,315.76,216.53,99.23
500598,2025-01-30,142,5,58.26,291.3,34.86,117.0
500599,2025-01-30,143,2,323.71,647.42,237.32,172.78
500600,2025-01-30,145,1,55.05,55.05,35.61,19.44
500601,2025-01-30,146,1,111.1,111.1,78.58,32.52
500602,2025-01-30,149,1,288.99,288.99,208.97,80.02
500603,2025-01-30,151,2,59.95,119.9,36.25,47.4
500604,2025-01-30,152,1,214.28,214.28,169.22,45.06
500605,2025-01-30,156,1,71.91,71.91,55.69,16.22
500606,2025-01-30,158,2,192.52,385.04,134.46,116.12
500607,2025-01-30,159,2,243.51,487.02,158.58,169.86
500608,2025-01-30,168,2,289.8,579.6,228.17,123.26
500609,2025-01-30,170,1,154.1,154.1,94.54,59.56
500610,2025-01-31,104,1,401.59,401.59,243.11,158.48
500611,2025-01-31,106,2,249.43,498.86,172.41,154.04
500612,2025-01-31,110,1,292.13,292.13,215.55,76.58
500613,2025-01-31,118,1,256.08,256.08,198.94,57.14
500614,2025-01-31,119,1,198.83,198.83,137.36,61.47
500615,2025-01-31,131,1,333.06,333.06,218.92,114.14
500616,2025-01-31,138,1,315.76,315.76,216.53,99.23
500617,2025-01-31,139,1,143.43,143.43,101.37,42.06
500618,2025-01-31,142,1,58.26,58.26,34.86,23.4
500619,2025-01-31,143,1,323.71,323.71,237.32,86.39
500620,2025-01-31,151,3,59.95,179.85,36.25,71.1
500621,2025-01-31,152,1,214.28,214.28,169.22,45.06
500622,2025-01-31,158,1,192.52,192.52,134.46,58.06
500623,2025-01-31,159,1,243.51,243.51,158.58,84.93
500624,2025-01-31,160,1,170.86,170.86,126.42,44.44
500625,2025-01-31,161,1,299.5,299.5,200.05,99.45
500626,2025-01-31,164,1,342.45,342.45,209.39,133.06
500627,2025-01-31,166,1,183.2,183.2,138.4,44.8
500628,2025-01-31,170,3,154.1,462.3,94.54,178.68
505909,2025-01-31,115,1,92.47,92.47,56.54,35.93
500629,2025-02-01,101,1,193.32,193.32,118.14,75.18
500630,2025-02-01,110,2,292.13,584.26,215.55,153.16
500631,2025-02-01,118,2,256.08,512.16,198.94,114.28
500632,2025-02-01,119,1,198.83,198.83,137.36,61.47
500633,2025-02-01,130,1,250.88,250.88,199.42,51.46
500634,2025-02-01,131,2,333.06,666.12,218.92,228.28
500635,2025-02-01,138,1,315.76,315.76,216.53,99.23
500636,2025-02-01,142,1,58.26,58.26,34.86,23.4
500637,2025-02-01,145,1,55.05,55.05,35.61,19.44
500638,2025-02-01,146,1,111.1,111.1,78.58,32.52
500639,2025-02-01,151,1,59.95,59.95,36.25,23.7
500640,2025-02-01,158,1,192.52,192.52,134.46,58.06
500641,2025-02-01,159,1,243.51,243.51,158.58,84.93
500642,2025-02-01,164,1,342.45,342.45,209.39,133.06
500643,2025-02-01,166,1,183.2,183.2,138.4,44.8
500644,2025-02-01,167,1,70.09,70.09,48.28,21.81
500645,2025-02-01,168,2,289.8,579.6,228.17,123.26
500646,2025-02-01,170,3,154.1,462.3,94.54,178.68
505940,2025-02-01,120,2,238.12,476.24,172.98,130.28
505957,2025-02-01,121,2,35.68,71.36,23.79,23.78
506021,2025-02-01,132,1,99.35,99.35,73.24,26.11
506128,2025-02-01,140,2,178.93,357.86,128.01,101.84
500647,2025-02-02,105,1,338.49,338.49,242.36,96.13
500648,2025-02-02,106,3,249.43,748.29,172.41,231.06
500649,2025-02-02,109,1,246.09,246.09,164.16,81.93
500650,2025-02-02,112,1,175.04,175.04,132.75,42.29
500651,2025-02-02,118,2,256.08,512.16,198.94,114.28
500652,2025-02-02,122,1,185.72,185.72,136.04,49.68
500653,2025-02-02,131,1,333.06,333.06,218.92,114.14
500654,2025-02-02,143,2,323.71,647.42,237.32,172.78
500655,2025-02-02,146,1,111.1,111.1,78.58,32.52
500656,2025-02-02,151,1,59.95,59.95,36.25,23.7
500657,2025-02-02,152,1,214.28,214.28,169.22,45.06
500658,2025-02-02,159,1,243.51,243.51,158.58,84.93
500659,2025-02-02,161,1,299.5,299.5,200.05,99.45
500660,2025-02-02,166,1,183.2,183.2,138.4,44.8
500661,2025-02-02,167,3,70.09,210.27,48.28,65.43
500662,2025-02-02,168,1,289.8,289.8,228.17,61.63
500663,2025-02-03,104,1,401.59,401.59,243.11,158.48
500664,2025-02-03,106,1,249.43,249.43,172.41,77.02
500665,2025-02-03,117,1,91.8,91.8,55.09,36.71
500666,2025-02-03,118,2,256.08,512.16,198.94,114.28
500667,2025-02-03,123,1,315.18,315.18,190.92,124.26
500668,2025-02-03,129,1,52.38,52.38,39.89,12.49
500669,2025-02-03,131,1,333.06,333.06,218.92,114.14
500670,2025-02-03,135,1,272.98,272.98,215.02,57.96
500671,2025-02-03,141,1,251.72,251.72,187.7,64.02
500672,2025-02-03,142,3,58.26,174.78,34.86,70.2
500673,2025-02-03,143,2,323.71,647.42,237.32,172.78
500674,2025-02-03,149,2,288.99,577.98,208.97,160.04
500675,2025-02-03,152,1,214.28,214.28,169.22,45.06
500676,2025-02-03,158,2,192.52,385.04,134.46,116.12
500677,2025-02-03,159,2,243.51,487.02,158.58,169.86
500678,2025-02-03,161,1,299.5,299.5,200.05,99.45
500679,2025-02-03,165,1,273.04,273.04,196.44,76.6
500680,2025-02-03,166,1,183.2,183.2,138.4,44.8
500681,2025-02-03,167,1,70.09,70.09,48.28,21.81
500682,2025-02-03,170,3,154.1,462.3,94.54,178.68
506022,2025-02-03,132,1,99.35,99.35,73.24,26.11
500683,2025-02-04,101,1,193.32,193.32,118.14,75.18
500684,2025-02-04,104,1,401.59,401.59,243.11,158.48
500685,2025-02-04,110,1,292.13,292.13,215.55,76.58
500686,2025-02-04,116,1,50.07,50.07,34.84,15.23
500687,2025-02-04,117,1,91.8,91.8,55.09,36.71
500688,2025-02-04,118,3,256.08,768.24,198.94,171.42
500689,2025-02-04,119,1,198.83,198.83,137.36,61.47
500690,2025-02-04,129,2,52.38,104.76,39.89,24.98
500691,2025-02-04,131,1,333.06,333.06,218.92,114.14
500692,2025-02-04,142,2,58.26,116.52,34.86,46.8
500693,2025-02-04,143,1,323.71,323.71,237.32,86.39
500694,2025-02-04,156,3,71.91,215.73,55.69,48.66
500695,2025-02-04,158,1,192.52,192.52,134.46,58.06
500696,2025-02-04,159,5,243.51,1217.55,158.58,424.65
500697,2025-02-04,161,1,299.5,299.5,200.05,99.45
500698,2025-02-04,167,1,70.09,70.09,48.28,21.81
500699,2025-02-04,168,1,289.8,289.8,228.17,61.63
500700,2025-02-04,169,1,117.76,117.76,72.26,45.5
505895,2025-02-04,113,1,46.39,46.39,35.6,10.79
500701,2025-02-05,101,1,193.32,193.32,118.14,75.18
500702,2025-02-05,105,1,338.49,338.49,242.36,96.13
500703,2025-02-05,106,1,249.43,249.43,172.41,77.02
500704,2025-02-05,112,1,175.04,175.04,132.75,42.29
500705,2025-02-05,118,2,256.08,512.16,198.94,114.28
500706,2025-02-05,119,1,198.83,198.83,137.36,61.47
500707,2025-02-05,123,2,315.18,630.36,190.92,248.52
500708,2025-02-05,126,1,61.33,61.33,48.82,12.51
500709,2025-02-05,131,4,333.06,1332.24,218.92,456.56
500710,2025-02-05,135,1,272.98,272.98,215.02,57.96
500711,2025-02-05,139,2,143.43,286.86,101.37,84.12
500712,2025-02-05,141,1,251.72,251.72,187.7,64.02
500713,2025-02-05,142,1,58.26,58.26,34.86,23.4
500714,2025-02-05,143,2,323.71,647.42,237.32,172.78
500715,2025-02-05,151,2,59.95,119.9,36.25,47.4
500716,2025-02-05,152,1,214.28,214.28,169.22,45.06
500717,2025-02-05,156,1,71.91,71.91,55.69,16.22
500718,2025-02-05,157,1,82.29,82.29,49.11,33.18
500719,2025-02-05,159,1,243.51,243.51,158.58,84.93
500720,2025-02-05,164,1,342.45,342.45,209.39,133.06
500721,2025-02-05,165,1,273.04,273.04,196.44,76.6
500722,2025-02-05,166,1,183.2,183.2,138.4,44.8
500723,2025-02-05,168,2,289.8,579.6,228.17,123.26
500724,2025-02-05,170,2,154.1,308.2,94.54,119.12
506163,2025-02-05,147,1,242.25,242.25,144.95,97.3
500725,2025-02-06,106,4,249.43,997.72,172.41,308.08
500726,2025-02-06,109,1,246.09,246.09,164.16,81.93
500727,2025-02-06,110,1,292.13,292.13,215.55,76.58
500728,2025-02-06,118,1,256.08,256.08,198.94,57.14
500729,2025-02-06,127,1,99.85,99.85,61.95,37.9
500730,2025-02-06,129,1,52.38,52.38,39.89,12.49
500731,2025-02-06,131,1,333.06,333.06,218.92,114.14
500732,2025-02-06,142,2,58.26,116.52,34.86,46.8
500733,2025-02-06,151,2,59.95,119.9,36.25,47.4
500734,2025-02-06,155,1,123.41,123.41,78.63,44.78
500735,2025-02-06,156,2,71.91,143.82,55.69,32.44
500736,2025-02-06,157,1,82.29,82.29,49.11,33.18
500737,2025-02-06,158,1,192.52,192.52,134.46,58.06
500738,2025-02-06,159,2,243.51,487.02,158.58,169.86
500739,2025-02-06,161,1,299.5,299.5,200.05,99.45
500740,2025-02-06,166,1,183.2,183.2,138.4,44.8
506065,2025-02-06,136,2,152.73,305.46,102.8,99.86
506167,2025-02-06,153,2,45.82,91.64,28.45,34.74
500741,2025-02-07,104,1,401.59,401.59,243.11,158.48
500742,2025-02-07,106,1,249.43,249.43,172.41,77.02
500743,2025-02-07,109,1,246.09,246.09,164.16,81.93
500744,2025-02-07,110,1,292.13,292.13,215.55,76.58
500745,2025-02-07,112,2,175.04,350.08,132.75,84.58
500746,2025-02-07,116,1,50.07,50.07,34.84,15.23
500747,2025-02-07,118,1,256.08,256.08,198.94,57.14
500748,2025-02-07,119,3,198.83,596.49,137.36,184.41
500749,2025-02-07,131,2,333.06,666.12,218.92,228.28
500750,2025-02-07,142,2,58.26,116.52,34.86,46.8
500751,2025-02-07,143,1,323.71,323.71,237.32,86.39
500752,2025-02-07,151,1,59.95,59.95,36.25,23.7
500753,2025-02-07,158,4,192.52,770.08,134.46,232.24
500754,2025-02-07,159,2,243.51,487.02,158.58,169.86
500755,2025-02-07,160,1,170.86,170.86,126.42,44.44
500756,2025-02-07,166,2,183.2,366.4,138.4,89.6
500757,2025-02-07,167,2,70.09,140.18,48.28,43.62
500758,2025-02-07,168,2,289.8,579.6,228.17,123.26
500759,2025-02-07,170,2,154.1,308.2,94.54,119.12
500760,2025-02-08,101,1,193.32,193.32,118.14,75.18
500761,2025-02-08,104,1,401.59,401.59,243.11,158.48
500762,2025-02-08,105,1,338.49,338.49,242.36,96.13
500763,2025-02-08,106,2,249.43,498.86,172.41,154.04
500764,2025-02-08,110,3,292.13,876.39,215.55,229.74
500765,2025-02-08,112,2,175.04,350.08,132.75,84.58
500766,2025-02-08,116,1,50.07,50.07,34.84,15.23
500767,2025-02-08,117,1,91.8,91.8,55.09,36.71
500768,2025-02-08,118,1,256.08,256.08,198.94,57.14
500769,2025-02-08,119,3,198.83,596.49,137.36,184.41
500770,2025-02-08,131,1,333.06,333.06,218.92,114.14
500771,2025-02-08,134,1,37.23,37.23,28.02,9.21
500772,2025-02-08,139,1,143.43,143.43,101.37,42.06
500773,2025-02-08,142,3,58.26,174.78,34.86,70.2
500774,2025-02-08,143,3,323.71,971.13,237.32,259.17
500775,2025-02-08,145,1,55.05,55.05,35.61,19.44
500776,2025-02-08,149,1,288.99,288.99,208.97,80.02
500777,2025-02-08,151,1,59.95,59.95,36.25,23.7
500778,2025-02-08,152,1,214.28,214.28,169.22,45.06
500779,2025-02-08,157,1,82.29,82.29,49.11,33.18
500780,2025-02-08,159,1,243.51,243.51,158.58,84.93
500781,2025-02-08,160,1,170.86,170.86,126.42,44.44
500782,2025-02-08,166,1,183.2,183.2,138.4,44.8
500783,2025-02-08,170,1,154.1,154.1,94.54,59.56
505853,2025-02-08,103,2,102.57,205.14,68.4,68.34
500784,2025-02-09,104,1,401.59,401.59,243.11,158.48
500785,2025-02-09,105,3,338.49,1015.47,242.36,288.39
500786,2025-02-09,110,1,292.13,292.13,215.55,76.58
500787,2025-02-09,112,2,175.04,350.08,132.75,84.58
500788,2025-02-09,118,1,256.08,256.08,198.94,57.14
500789,2025-02-09,123,1,315.18,315.18,190.92,124.26
500790,2025-02-09,126,1,61.33,61.33,48.82,12.51
500791,2025-02-09,131,2,333.06,666.12,218.92,228.28
500792,2025-02-09,135,1,272.98,272.98,215.02,57.96
500793,2025-02-09,138,1,315.76,315.76,216.53,99.23
500794,2025-02-09,143,3,323.71,971.13,237.32,259.17
500795,2025-02-09,149,2,288.99,577.98,208.97,160.04
500796,2025-02-09,150,1,410.26,410.26,249.3,160.96
500797,2025-02-09,156,3,71.91,215.73,55.69,48.66
500798,2025-02-09,159,1,243.51,243.51,158.58,84.93
500799,2025-02-09,170,1,154.1,154.1,94.54,59.56
505827,2025-02-09,102,1,65.53,65.53,45.11,20.42
500800,2025-02-10,104,1,401.59,401.59,243.11,158.48
500801,2025-02-10,106,2,249.43,498.86,172.41,154.04
500802,2025-02-10,110,2,292.13,584.26,215.55,153.16
500803,2025-02-10,112,4,175.04,700.16,132.75,169.16
500804,2025-02-10,116,1,50.07,50.07,34.84,15.23
500805,2025-02-10,119,5,198.83,994.15,137.36,307.35
500806,2025-02-10,125,1,86.82,86.82,57.13,29.69
500807,2025-02-10,126,2,61.33,122.66,48.82,25.02
500808,2025-02-10,127,2,99.85,199.7,61.95,75.8
500809,2025-02-10,129,1,52.38,52.38,39.89,12.49
500810,2025-02-10,134,2,37.23,74.46,28.02,18.42
500811,2025-02-10,135,1,272.98,272.98,215.02,57.96
500812,2025-02-10,142,1,58.26,58.26,34.86,23.4
500813,2025-02-10,146,1,111.1,111.1,78.58,32.52
500814,2025-02-10,151,1,59.95,59.95,36.25,23.7
500815,2025-02-10,156,2,71.91,143.82,55.69,32.44
500816,2025-02-10,157,1,82.29,82.29,49.11,33.18
500817,2025-02-10,158,1,192.52,192.52,134.46,58.06
500818,2025-02-10,159,2,243.51,487.02,158.58,169.86
500819,2025-02-10,160,1,170.86,170.86,126.42,44.44
500820,2025-02-10,161,1,299.5,299.5,200.05,99.45
500821,2025-02-10,167,4,70.09,280.36,48.28,87.24
500822,2025-02-10,168,1,289.8,289.8,228.17,61.63
500823,2025-02-10,170,2,154.1,308.2,94.54,119.12
505828,2025-02-10,102,2,65.53,131.06,45.11,40.84
505985,2025-02-10,124,2,59.0,118.0,37.2,43.6
500824,2025-02-11,101,1,193.32,193.32,118.14,75.18
500825,2025-02-11,106,1,249.43,249.43,172.41,77.02
500826,2025-02-11,110,1,292.13,292.13,215.55,76.58
500827,2025-02-11,116,1,50.07,50.07,34.84,15.23
500828,2025-02-11,117,2,91.8,183.6,55.09,73.42
500829,2025-02-11,119,2,198.83,397.66,137.36,122.94
500830,2025-02-11,122,1,185.72,185.72,136.04,49.68
500831,2025-02-11,123,1,315.18,315.18,190.92,124.26
500832,2025-02-11,125,1,86.82,86.82,57.13,29.69
500833,2025-02-11,127,2,99.85,199.7,61.95,75.8
500834,2025-02-11,131,1,333.06,333.06,218.92,114.14
500835,2025-02-11,134,1,37.23,37.23,28.02,9.21
500836,2025-02-11,135,1,272.98,272.98,215.02,57.96
500837,2025-02-11,141,1,251.72,251.72,187.7,64.02
500838,2025-02-11,142,2,58.26,116.52,34.86,46.8
500839,2025-02-11,145,1,55.05,55.05,35.61,19.44
500840,2025-02-11,151,1,59.95,59.95,36.25,23.7
500841,2025-02-11,156,1,71.91,71.91,55.69,16.22
500842,2025-02-11,157,1,82.29,82.29,49.11,33.18
500843,2025-02-11,160,1,170.86,170.86,126.42,44.44
500844,2025-02-11,161,1,299.5,299.5,200.05,99.45
500845,2025-02-11,165,1,273.04,273.04,196.44,76.6
